relative_path,absolute_path,class,split,member3_subcategory,member3_label,member3_status
Organic/yard_trimmings/garden-worker-trimming-trees-with-scissors-yard_732190-2450.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/garden-worker-trimming-trees-with-scissors-yard_732190-2450.png,Organic,train,yard_trimmings,2,VALID
Recyclable/cans_all_type/healthy-canned-soups-campbell-s-chunky-heart-healthy-clam-chowder.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/healthy-canned-soups-campbell-s-chunky-heart-healthy-clam-chowder.png,Recyclable,train,cans_all_type,3,VALID
Recyclable/cans_all_type/Yes-I-Can-water-cans-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/Yes-I-Can-water-cans-1.png,Recyclable,train,cans_all_type,3,VALID
Hazardous/pesticides/pesticides-148331_640.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/pesticides-148331_640.png,Hazardous,train,pesticides,0,VALID
Organic/egg_shells/gettyimages-115783266.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/gettyimages-115783266.png,Organic,train,egg_shells,2,VALID
Hazardous/paints/Water-based-paints-1024x640.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/Water-based-paints-1024x640.png,Hazardous,train,paints,0,VALID
Hazardous/e-waste/17175 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/17175 - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/food_scraps/healthy-food-eating-groceries-1296x728-header-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/healthy-food-eating-groceries-1296x728-header-1.png,Organic,train,food_scraps,2,VALID
Hazardous/pesticides/pesticide-jugs-r.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/pesticide-jugs-r.png,Hazardous,train,pesticides,0,VALID
Organic/coffee_tea_bags/Progetto-senza-titolo.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Progetto-senza-titolo.png,Organic,train,coffee_tea_bags,2,VALID
Recyclable/cans_all_type/Blog_02.21.2017.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/Blog_02.21.2017.png,Recyclable,train,cans_all_type,3,VALID
Non-Recyclable/sanitary_napkin/-waste-ecological-products-menstrual-cup-pads-tampons-menstruation-224096335.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/-waste-ecological-products-menstrual-cup-pads-tampons-menstruation-224096335.png,Non-Recyclable,train,sanitary_napkin,1,VALID
Recyclable/plastic_bottles/ft-grass-environmental-concept-bucharest-romania-coca-cola-plastic-185142975.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/ft-grass-environmental-concept-bucharest-romania-coca-cola-plastic-185142975.png,Recyclable,train,plastic_bottles,3,VALID
Recyclable/paper_products/Tech_English_LG_Grade8-term2_p124.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/Tech_English_LG_Grade8-term2_p124.png,Recyclable,train,paper_products,3,VALID
Organic/food_scraps/14220kg-foodscrapstrial-45.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/14220kg-foodscrapstrial-45.png,Organic,train,food_scraps,2,VALID
Non-Recyclable/diapers/sustainability-10-00773-g001.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/sustainability-10-00773-g001.png,Non-Recyclable,train,diapers,1,VALID
Recyclable/cans_all_type/steel-soup-can-opened-CC8AXM.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/steel-soup-can-opened-CC8AXM.png,Recyclable,train,cans_all_type,3,VALID
Recyclable/plastic_bottles/pet-bottle-recycling.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/pet-bottle-recycling.png,Recyclable,train,plastic_bottles,3,VALID
Non-Recyclable/plastics_bags_wrappers/20220816130311_9_jsfv_visualimg_2094_1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/20220816130311_9_jsfv_visualimg_2094_1.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Hazardous/pesticides/AgBusPesticideCollection.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/AgBusPesticideCollection.png,Hazardous,train,pesticides,0,VALID
Recyclable/glass_containers/repurposed-glass-jars-on-a-counter-upcycling.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/repurposed-glass-jars-on-a-counter-upcycling.png,Recyclable,train,glass_containers,3,VALID
Organic/kitchen_waste/kitchen-compost.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/kitchen-compost.png,Organic,train,kitchen_waste,2,VALID
Hazardous/paints/solvent-waste-container.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/solvent-waste-container.png,Hazardous,train,paints,0,VALID
Hazardous/e-waste/electronic-waste-hero - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/electronic-waste-hero - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/coffee_tea_bags/PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png,Organic,train,coffee_tea_bags,2,VALID
Non-Recyclable/plastics_bags_wrappers/plastic-pollution-crisis-environmental-damage-at-uk-nature-reserve-2HE3RHJ.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/plastic-pollution-crisis-environmental-damage-at-uk-nature-reserve-2HE3RHJ.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Hazardous/paints/Oil-Painting-Mediums_-A-Guide.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/Oil-Painting-Mediums_-A-Guide.png,Hazardous,train,paints,0,VALID
Recyclable/cans_all_type/Made-in-China-Low-Price-No-Impurity-Waste-Beverage-Cans-Waste-Aluminum-Cans-Ubc.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/Made-in-China-Low-Price-No-Impurity-Waste-Beverage-Cans-Waste-Aluminum-Cans-Ubc.png,Recyclable,train,cans_all_type,3,VALID
Recyclable/glass_containers/glass-jar-uses.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/glass-jar-uses.png,Recyclable,train,glass_containers,3,VALID
Recyclable/cans_all_type/aluminum_materials_picture_ff_web_area.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/aluminum_materials_picture_ff_web_area.png,Recyclable,train,cans_all_type,3,VALID
Hazardous/pesticides/insecticide-fertilizer-icon_202271-741.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/insecticide-fertilizer-icon_202271-741.png,Hazardous,train,pesticides,0,VALID
Organic/kitchen_waste/chennai-geetha-home-compost-ready-PADMAJAJ-Jul-2022.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/chennai-geetha-home-compost-ready-PADMAJAJ-Jul-2022.png,Organic,train,kitchen_waste,2,VALID
Recyclable/paper_products/cheap-shipping-boxes-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/cheap-shipping-boxes-1.png,Recyclable,train,paper_products,3,VALID
Recyclable/paper_products/shipping-damages.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/shipping-damages.png,Recyclable,train,paper_products,3,VALID
Non-Recyclable/sanitary_napkin/Bamboo-Collection-Banner-min_2048x2048.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/Bamboo-Collection-Banner-min_2048x2048.png,Non-Recyclable,train,sanitary_napkin,1,VALID
Organic/egg_shells/il_fullxfull.991265431_jqg5.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/il_fullxfull.991265431_jqg5.png,Organic,train,egg_shells,2,VALID
Organic/yard_trimmings/bmw1dcc842511.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/bmw1dcc842511.png,Organic,train,yard_trimmings,2,VALID
Organic/coffee_tea_bags/23_1200x1200.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/23_1200x1200.png,Organic,train,coffee_tea_bags,2,VALID
Organic/yard_trimmings/Urban-plants-yard-waste.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/Urban-plants-yard-waste.png,Organic,train,yard_trimmings,2,VALID
Hazardous/paints/51AhrzGd8gL._AC_UF8941000_QL80_.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/51AhrzGd8gL._AC_UF8941000_QL80_.png,Hazardous,train,paints,0,VALID
Non-Recyclable/styrofoam_product/87badfbfd09864be43a29dfc7a906b9b.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/87badfbfd09864be43a29dfc7a906b9b.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Organic/kitchen_waste/maxresdefault5.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/maxresdefault5.png,Organic,train,kitchen_waste,2,VALID
Non-Recyclable/diapers/74806254.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/74806254.png,Non-Recyclable,train,diapers,1,VALID
Organic/yard_trimmings/Yard_Waste_Collection_begins_2022_1200x1200_0.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/Yard_Waste_Collection_begins_2022_1200x1200_0.png,Organic,train,yard_trimmings,2,VALID
Hazardous/batteries/Alkaline-batteries.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/Alkaline-batteries.png,Hazardous,train,batteries,0,VALID
Recyclable/plastic_bottles/61vXqdLDGL.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/61vXqdLDGL.png,Recyclable,train,plastic_bottles,3,VALID
Organic/food_scraps/Food-Scraps-for-Your-Garden.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/Food-Scraps-for-Your-Garden.png,Organic,train,food_scraps,2,VALID
Non-Recyclable/plastics_bags_wrappers/PlasticBags.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/PlasticBags.png,Non-Recyclable,train,plastics_bags_wrappers,1,AUTO_CORRECTED
Hazardous/batteries/41598_2013_Article_BFsrep01946_Fig1_HTML.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/41598_2013_Article_BFsrep01946_Fig1_HTML.png,Hazardous,train,batteries,0,VALID
Organic/yard_trimmings/Yard-waste-1024x532.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/Yard-waste-1024x532.png,Organic,train,yard_trimmings,2,VALID
Hazardous/e-waste/computer-electronic-waste-29637446 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/computer-electronic-waste-29637446 - Copy.png,Hazardous,train,e-waste,0,VALID
Organic/coffee_tea_bags/used_teabags_garden_featured.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/used_teabags_garden_featured.png,Organic,train,coffee_tea_bags,2,VALID
Organic/kitchen_waste/DemHuJ-W0AAARkM.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/DemHuJ-W0AAARkM.png,Organic,train,kitchen_waste,2,VALID
Recyclable/paper_products/800px-Box.agr.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/800px-Box.agr.png,Recyclable,train,paper_products,3,VALID
Recyclable/plastic_bottles/detail-of-empty-water-bottle-collection-R166YG.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/detail-of-empty-water-bottle-collection-R166YG.png,Recyclable,train,plastic_bottles,3,VALID
Hazardous/batteries/maxresdefault.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/maxresdefault.png,Hazardous,train,batteries,0,VALID
Organic/egg_shells/Ostrich-kaiH--621x414LiveMint.JPG.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/Ostrich-kaiH--621x414LiveMint.JPG.png,Organic,train,egg_shells,2,VALID
Recyclable/paper_products/waste-paper-skip-half-full-for-recycling-france-S3FCJW.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/waste-paper-skip-half-full-for-recycling-france-S3FCJW.png,Recyclable,train,paper_products,3,VALID
Recyclable/glass_containers/Kavi-Transparent-Wine-Bottle-Jar-Set-of-Two.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/Kavi-Transparent-Wine-Bottle-Jar-Set-of-Two.png,Recyclable,train,glass_containers,3,VALID
Organic/coffee_tea_bags/Top-5-Coffee-Producing-States-In-India.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Top-5-Coffee-Producing-States-In-India.png,Organic,train,coffee_tea_bags,2,VALID
Non-Recyclable/styrofoam_product/New-Natural-Coloured-Bagasse-plates-and-burger-boxes-copy-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/New-Natural-Coloured-Bagasse-plates-and-burger-boxes-copy-1.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Hazardous/e-waste/e-waste-2049017_1280 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/e-waste-2049017_1280 - Copy.png,Hazardous,train,e-waste,0,VALID
Recyclable/paper_products/personal_waste_diversion-_EXAMPLE__75883.1625001758.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/personal_waste_diversion-_EXAMPLE__75883.1625001758.png,Recyclable,train,paper_products,3,VALID
Non-Recyclable/styrofoam_product/burgers-2.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/burgers-2.png,Non-Recyclable,train,styrofoam_product,1,AUTO_CORRECTED
Hazardous/e-waste/electronic-waste-e-waste-167412842216x9 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/electronic-waste-e-waste-167412842216x9 - Copy.png,Hazardous,train,e-waste,0,VALID
Non-Recyclable/diapers/pampers-disposable-baby-diapers-500x500.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/pampers-disposable-baby-diapers-500x500.png,Non-Recyclable,train,diapers,1,VALID
Recyclable/cans_all_type/iStock-882176684-recycle-cans.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/iStock-882176684-recycle-cans.png,Recyclable,train,cans_all_type,3,VALID
Recyclable/cans_all_type/used-cans-recycling-klang-malaysia-may-separated-various-drinks-71794871.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/used-cans-recycling-klang-malaysia-may-separated-various-drinks-71794871.png,Recyclable,train,cans_all_type,3,VALID
Organic/yard_trimmings/wheelbarrow-with-garden-waste-in-a-rural-garden-at-a-half-timbered-EBNYYX.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/wheelbarrow-with-garden-waste-in-a-rural-garden-at-a-half-timbered-EBNYYX.png,Organic,train,yard_trimmings,2,VALID
Non-Recyclable/ceramic_product/bdv-db-05.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/bdv-db-05.png,Non-Recyclable,train,ceramic_product,1,VALID
Hazardous/e-waste/20_20130315 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/20_20130315 - Copy.png,Hazardous,train,e-waste,0,VALID
Recyclable/cans_all_type/qad-blog-aluminum-cans.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/qad-blog-aluminum-cans.png,Recyclable,train,cans_all_type,3,VALID
Organic/coffee_tea_bags/Tropical_1800x.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Tropical_1800x.png,Organic,train,coffee_tea_bags,2,VALID
Organic/coffee_tea_bags/100-drip-coffee-bags-with-100-pure-arabica-coffee-powder-roast-original-imagbanvzakf9tcq.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/100-drip-coffee-bags-with-100-pure-arabica-coffee-powder-roast-original-imagbanvzakf9tcq.png,Organic,train,coffee_tea_bags,2,VALID
