relative_path,filename,extension,input_stage,normalization,mean_r,mean_g,mean_b,std_r,std_g,std_b,image_size,input_mode,status
Hazardous/e-waste/1507096064_kRvRf8_e-waste - Copy.png,1507096064_kRvRf8_e-waste - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/1521042165621 - Copy.png,1521042165621 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/156050-wrdgfxdtvg-1615456453 - Copy.png,156050-wrdgfxdtvg-1615456453 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/17175 - Copy.png,17175 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/2020_8largeimg_799107359 - Copy.png,2020_8largeimg_799107359 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/2050_E-Waste_Asian_Outlook_Web_title - Copy.png,2050_E-Waste_Asian_Outlook_Web_title - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/20_20130315 - Copy.png,20_20130315 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.png,20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/25896 - Copy.png,25896 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/3283392878_d023c2ef93 - Copy.png,3283392878_d023c2ef93 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/341a4407444002d51dff14946e857c65 - Copy.png,341a4407444002d51dff14946e857c65 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/47-e-waste-a-growing-concern - Copy.png,47-e-waste-a-growing-concern - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs - Copy.png,516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/5927e3e4f1744da1ce90e7a09c175334 - Copy.png,5927e3e4f1744da1ce90e7a09c175334 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/5g-internet-race-huawei-04 - Copy.png,5g-internet-race-huawei-04 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.png,615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/6184AcGb9XL - Copy.png,6184AcGb9XL - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/61DVdFF9f-L - Copy.png,61DVdFF9f-L - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.png,634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/640339-50P_PRO - Copy.png,640339-50P_PRO - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/65481011 - Copy.png,65481011 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept - Copy.png,66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/694898-electronic-waste-thinkstock - Copy.png,694898-electronic-waste-thinkstock - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/6ft-Fluorescent-Box-Gallery-Image-1 - Copy.png,6ft-Fluorescent-Box-Gallery-Image-1 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/74409247-old-cellphones-and-battery-electronic-waste-concept - Copy.png,74409247-old-cellphones-and-battery-electronic-waste-concept - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.png,7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/800px-Ewaste-pile - Copy.png,800px-Ewaste-pile - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/8085 - Copy.png,8085 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/85a44d0f-d9a2-37b6-93c1-1c21fed330cf - Copy.png,85a44d0f-d9a2-37b6-93c1-1c21fed330cf - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/8ft-Fluorescent-Box-Gallery-Image-1 - Copy.png,8ft-Fluorescent-Box-Gallery-Image-1 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/AdobeStock_271026267 - Copy.png,AdobeStock_271026267 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/AdobeStock_365525290 - Copy.png,AdobeStock_365525290 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Alabama_CurtisPalmer - Copy.png,Alabama_CurtisPalmer - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Avv5bVd22NhcKDUGMWzvNW - Copy.png,Avv5bVd22NhcKDUGMWzvNW - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/BLOG-Which-light-bulbs-need-a-ballast - Copy.png,BLOG-Which-light-bulbs-need-a-ballast - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/BulbSchematic - Copy.png,BulbSchematic - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/CFL - Copy.png,CFL - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/CFL-1 - Copy.png,CFL-1 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/CFL-Broken-Bulb-scaled - Copy.png,CFL-Broken-Bulb-scaled - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/CFL-VS-LED-Lighting - Copy.png,CFL-VS-LED-Lighting - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Challenges-and-Opportunities-in-Electronic-Waste-Management-in-India-SHAMI - Copy.png,Challenges-and-Opportunities-in-Electronic-Waste-Management-in-India-SHAMI - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Compact-Flourescent-Lighbulb - Copy.png,Compact-Flourescent-Lighbulb - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Compact-fluorescent-lamps - Copy.png,Compact-fluorescent-lamps - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png,Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Dont-Trash-fluorescent-bulbs - Copy.png,Dont-Trash-fluorescent-bulbs - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-Waste - Copy.png,E-Waste - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-Waste-Management-in-India - Copy.png,E-Waste-Management-in-India - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-Waste-Management-in-India-2016-Rules-Challenges-upsc-ias-essay3-e1559907374322 - Copy.png,E-Waste-Management-in-India-2016-Rules-Challenges-upsc-ias-essay3-e1559907374322 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-Waste20Wednesday20-20Waste20Reduction20Week202022 - Copy.png,E-Waste20Wednesday20-20Waste20Reduction20Week202022 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-Waste20types-493414483 - Copy.png,E-Waste20types-493414483 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-Waste_Landfill - Copy.png,E-Waste_Landfill - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/E-waste - Copy.png,E-waste - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Electronic-Waste-E-Waste-WEEE - Copy.png,Electronic-Waste-E-Waste-WEEE - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Electronic-waste-1 - Copy.png,Electronic-waste-1 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Electronic-waste-management - Copy.png,Electronic-waste-management - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Electronic-waste2-scaled - Copy.png,Electronic-waste2-scaled - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Electronic_waste_at_Agbogbloshie2C_Ghana - Copy.png,Electronic_waste_at_Agbogbloshie2C_Ghana - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Energiesparlampe_01_retouched - Copy.png,Energiesparlampe_01_retouched - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Ewaste - Copy.png,Ewaste - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Ewaste-1602590536972 - Copy.png,Ewaste-1602590536972 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Example-of-e-waste-in-Category-3-ICT-a-used-mobile-phones-and-b-used-monitors_Q320 - Copy.png,Example-of-e-waste-in-Category-3-ICT-a-used-mobile-phones-and-b-used-monitors_Q320 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Featured-pictures-for-webiste11 - Copy.png,Featured-pictures-for-webiste11 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517 - Copy.png,Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Fluorescent-Bulbs-in-Trash-1-1024x683 - Copy.png,Fluorescent-Bulbs-in-Trash-1-1024x683 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Fluorescent-Bulbs-in-Trash-2-e1434205961573 - Copy.png,Fluorescent-Bulbs-in-Trash-2-e1434205961573 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/FluorescentBulbs - Copy.png,FluorescentBulbs - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Fluorescent_Light_Video - Copy.png,Fluorescent_Light_Video - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Fluorescent_light_bulb_from_inside_2 - Copy.png,Fluorescent_light_bulb_from_inside_2 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/GettyImages-1298365434 - Copy.png,GettyImages-1298365434 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/HHW_Bulbs-updated - Copy.png,HHW_Bulbs-updated - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/ImageForArticle_8587_16733568303499477 - Copy.png,ImageForArticle_8587_16733568303499477 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Incandescent_and_fluorescent_light_bulbs - Copy.png,Incandescent_and_fluorescent_light_bulbs - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Intro-to-E-Waste - Copy.png,Intro-to-E-Waste - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Is-it-hazardous-waste...flourescent-light-bulbs - Copy.png,Is-it-hazardous-waste...flourescent-light-bulbs - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/JunkDevices-607673850 - Copy.png,JunkDevices-607673850 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/LED-CLF-Incandescent-2 - Copy.png,LED-CLF-Incandescent-2 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/LED-CLF-Incandescent_1024x1024 - Copy.png,LED-CLF-Incandescent_1024x1024 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/LED-vs-fluorescent-2022-section-1 - Copy.png,LED-vs-fluorescent-2022-section-1 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/LED20vs20Fluorescent20Image20202120Blog20Sized - Copy.png,LED20vs20Fluorescent20Image20202120Blog20Sized - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Led-CFL-And-Incandescent-Bulbs-Wi-6719889-scaled - Copy.png,Led-CFL-And-Incandescent-Bulbs-Wi-6719889-scaled - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Light-Bulb-Recycling - Copy.png,Light-Bulb-Recycling - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Light20bulbs.JPG - Copy.png,Light20bulbs.JPG - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Lights-Hero - Copy.png,Lights-Hero - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Maple-Leaf-Foods-Electronic-Recycling-Program-Photo-Credit-Lya_Cattel - Copy.png,Maple-Leaf-Foods-Electronic-Recycling-Program-Photo-Credit-Lya_Cattel - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Mercury-bulb-ban-1024x341 - Copy.png,Mercury-bulb-ban-1024x341 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Namo-Blog_Cover-7-1024x536 - Copy.png,Namo-Blog_Cover-7-1024x536 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/New-RepBan_Guide-FluorescentBulbs_2008 - Copy.png,New-RepBan_Guide-FluorescentBulbs_2008 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Noteable_ewaste_main-760x378 - Copy.png,Noteable_ewaste_main-760x378 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Optimized-ewaste-middle-east - Copy.png,Optimized-ewaste-middle-east - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Parts_of_CFL_large - Copy.png,Parts_of_CFL_large - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Reciclaje_electronico_categorias_inglC3A9s - Copy.png,Reciclaje_electronico_categorias_inglC3A9s - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/S4cyF6X8zyxWbqHjnI83ICAtzm6CgAqDFVIA9UZG95I.JPG - Copy.png,S4cyF6X8zyxWbqHjnI83ICAtzm6CgAqDFVIA9UZG95I.JPG - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/Solutions-to-e-waste-problems1 - Copy.png,Solutions-to-e-waste-problems1 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/WASTE-superJumbo - Copy.png,WASTE-superJumbo - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/What-is-e-waste-Great-Lakes-Electronics-Corporation-collection - Copy.png,What-is-e-waste-Great-Lakes-Electronics-Corporation-collection - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/What_is_electronic_waste_recycling - Copy.png,What_is_electronic_waste_recycling - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/_108381526_mediaitem108381525 - Copy.png,_108381526_mediaitem108381525 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10 - Copy.png,_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10 - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg - Copy.png,abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT - Copy.png,an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/archives-ewaste-one_one - Copy.png,archives-ewaste-one_one - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/archives-ewaste-one_one.png,archives-ewaste-one_one.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/aving-led-and-fluorescent-lightbulbs-infographic-on-a-blue-background-vector - Copy.png,aving-led-and-fluorescent-lightbulbs-infographic-on-a-blue-background-vector - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Hazardous/e-waste/bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.png,bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
